dispnum3,incidnum3,dispnum4,incidnum4,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,revtype1,revtype2,version
4020,4020002,-9,-9,2,5,1995,2,5,1995,1,96,0,0,16,4,1,1,0,4.3000002
4020,4020003,-9,-9,6,8,1995,6,8,1995,1,26,0,0,16,4,1,1,0,4.3000002
4020,4020004,-9,-9,1,9,1995,3,9,1995,3,6,0,0,7,3,1,1,0,4.3000002
4020,4020005,-9,-9,7,9,1995,7,9,1995,1,9,0,0,7,3,1,1,0,4.3000002
4020,4020006,-9,-9,16,9,1995,16,9,1995,1,-9,0,0,7,3,1,1,0,4.3000002
4021,4021001,-9,-9,3,3,1993,18,3,1993,16,5,0,0,7,3,2,2,0,4.3000002
4021,4021002,-9,-9,8,3,1993,24,3,1993,17,0,0,0,8,3,1,2,0,4.3000002
4021,4021003,-9,-9,8,3,1993,24,3,1993,17,1,0,0,8,3,1,2,0,4.3000002
4021,4021004,-9,-9,9,3,1993,18,3,1993,10,4,0,0,7,3,2,2,0,4.3000002
4021,4021005,-9,-9,13,3,1993,13,3,1993,1,-9,0,0,8,3,1,2,0,4.3000002
4022,4022001,-9,-9,5,11,1993,9,11,1993,5,2,0,0,8,3,1,2,0,4.3000002
4022,4022028,-9,-9,5,11,1993,9,11,1993,5,2,0,0,8,3,1,2,0,4.3000002
4022,4022002,-9,-9,7,11,1993,7,11,1993,1,0,0,0,1,2,1,2,0,4.3000002
4022,4022004,-9,-9,12,2,1994,12,2,1994,1,-9,0,0,4,2,1,2,0,4.3000002
4022,4022006,-9,-9,-9,3,1994,-9,3,1994,-9,-9,0,0,4,2,1,2,0,4.3000002
4022,4022007,-9,-9,22,3,1994,30,3,1994,9,1,0,0,8,3,1,4,0,4.3000002
4022,4022009,-9,-9,23,3,1994,23,3,1994,1,2,0,0,1,2,1,2,0,4.3000002
4022,4022010,-9,-9,25,3,1994,25,3,1994,1,1,0,0,8,3,1,2,0,4.3000002
4022,4022011,-9,-9,26,3,1994,26,3,1994,1,23,0,0,1,2,1,2,0,4.3000002
4022,4022012,-9,-9,18,4,1994,18,4,1994,1,12,0,0,11,3,1,2,0,4.3000002
4022,4022013,-9,-9,30,4,1994,30,4,1994,1,21,0,0,8,3,2,2,0,4.3000002
4022,4022014,-9,-9,21,5,1994,23,5,1994,3,10,0,0,8,3,1,2,0,4.3000002
4022,4022015,-9,-9,31,5,1994,17,6,1994,18,-9,0,0,8,3,1,4,0,4.3000002
4022,4022016,-9,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,8,3,2,2,0,4.3000002
4022,4022017,-9,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,8,3,1,2,0,4.3000002
4022,4022018,-9,-9,6,6,1994,6,6,1994,1,3,0,0,11,3,2,2,0,4.3000002
4022,4022019,-9,-9,9,6,1994,9,6,1994,1,1,0,0,4,2,1,2,0,4.3000002
4022,4022020,-9,-9,10,6,1994,17,6,1994,8,1,0,0,7,3,5,2,0,4.3000002
4022,4022021,-9,-9,11,6,1994,11,6,1994,1,27,0,0,1,2,1,2,0,4.3000002
4022,4022022,-9,-9,8,7,1994,23,7,1994,16,-9,0,0,8,3,1,4,0,4.3000002
4022,4022023,-9,-9,-9,9,1994,-9,10,1994,-9,-9,0,0,7,3,1,2,0,4.3000002
4022,4022024,-9,-9,2,11,1994,2,11,1994,1,153,0,0,7,3,1,2,0,4.3000002
4022,4022025,-9,-9,4,4,1995,4,4,1995,1,15,0,0,8,3,1,2,0,4.3000002
4022,4022026,-9,-9,19,4,1995,19,4,1995,1,4,0,0,12,3,1,1,0,4.3000002
4022,4022027,-9,-9,23,4,1995,23,4,1995,1,-9,0,0,12,3,1,1,0,4.3000002
4023,4023001,-9,-9,-9,1,1993,-9,1,1993,-9,-9,0,0,8,3,1,2,0,4.3000002
4024,4024001,-9,-9,16,4,1994,28,4,1994,13,-9,0,0,7,3,1,1,0,4.3000002
4026,4026001,-9,-9,4,9,1996,6,9,1996,3,-9,0,0,7,3,1,1,0,4.3000002
4027,4027001,-9,-9,-9,1,1995,-9,1,1995,-9,-9,0,0,15,4,1,1,0,4.3000002
4027,4027002,-9,-9,22,2,1995,22,2,1995,1,31,0,0,7,3,1,1,0,4.3000002
4027,4027003,-9,-9,25,3,1995,25,3,1995,1,49,0,0,15,4,1,1,0,4.3000002
4027,4027004,-9,-9,13,5,1995,13,5,1995,1,0,0,0,7,3,1,1,0,4.3000002
4027,4027005,-9,-9,13,5,1995,13,5,1995,1,-9,0,0,7,3,1,1,0,4.3000002
4028,4028001,-9,-9,-9,12,1996,-9,12,1996,-9,-9,0,0,11,3,1,1,0,4.3000002
4028,4028002,-9,-9,23,4,1997,-9,5,1997,-9,2,0,0,7,3,1,1,0,4.3000002
4028,4028003,-9,-9,25,4,1997,-9,5,1997,-9,3,0,0,7,3,1,1,0,4.3000002
4028,4028004,-9,-9,28,4,1997,28,4,1997,1,2,0,0,11,3,1,1,0,4.3000002
4028,4028005,-9,-9,30,4,1997,-9,5,1997,-9,0,0,0,8,3,1,1,0,4.3000002
4028,4028006,-9,-9,30,4,1997,-9,5,1997,-9,27,0,0,7,3,1,1,0,4.3000002
4028,4028007,-9,-9,27,5,1997,-9,5,1997,-9,-9,0,0,15,4,1,1,0,4.3000002
4028,4028008,-9,-9,-9,6,1997,-9,6,1997,-9,-9,0,0,7,3,1,1,0,4.3000002
4028,4028009,-9,-9,20,6,1997,20,6,1997,1,-9,0,0,7,3,1,1,0,4.3000002
4028,4028010,-9,-9,-9,7,1997,23,9,1997,-9,-9,0,0,15,4,1,2,0,4.3000002
4029,4029001,-9,-9,-9,8,1993,-9,8,1993,-9,-9,0,0,7,3,1,1,0,4.3000002
4030,4030001,-9,-9,-9,5,1994,-9,5,1994,-9,-9,0,0,7,3,1,1,0,4.3000002
4030,4030002,-9,-9,-9,7,1994,-9,7,1994,-9,-9,0,0,13,4,1,1,0,4.3000002
4030,4030003,-9,-9,2,7,1994,2,7,1994,1,-9,0,0,15,4,1,1,0,4.3000002
4030,4030004,-9,-9,-9,8,1994,-9,8,1994,-9,-9,0,0,7,3,1,1,0,4.3000002
4031,4031001,-9,-9,7,3,1995,16,4,1995,41,0,0,0,7,3,1,2,0,4.3000002
4031,4031002,-9,-9,7,3,1995,16,4,1995,41,1,0,0,7,3,1,2,0,4.3000002
4031,4031003,-9,-9,8,3,1995,8,3,1995,1,1,0,0,1,2,1,2,0,4.3000002
4031,4031004,-9,-9,9,3,1995,17,3,1995,9,0,0,0,15,4,1,1,0,4.3000002
4031,4031005,-9,-9,9,3,1995,9,3,1995,1,0,0,0,16,4,1,1,0,4.3000002
4031,4031006,-9,-9,9,3,1995,16,3,1995,8,5,0,0,15,4,1,2,0,4.3000002
4031,4031007,-9,-9,14,3,1995,14,3,1995,1,1,0,0,1,2,1,2,0,4.3000002
4031,4031008,-9,-9,15,3,1995,15,3,1995,1,11,0,0,1,2,1,2,0,4.3000002
4031,4031009,-9,-9,26,3,1995,26,3,1995,1,0,0,0,16,4,1,2,0,4.3000002
4031,4031010,-9,-9,26,3,1995,28,3,1995,3,1,0,0,7,3,1,1,0,4.3000002
4031,4031011,-9,-9,27,3,1995,16,4,1995,21,1,0,0,7,3,1,1,0,4.3000002
4031,4031013,-9,-9,28,3,1995,28,3,1995,1,15,0,0,1,2,1,2,0,4.3000002
4031,4031015,-9,-9,12,4,1995,16,4,1995,5,-9,0,0,7,3,1,1,0,4.3000002
4032,4032001,-9,-9,30,1,1993,30,1,1993,1,1,0,0,1,2,1,4,0,4.3000002
4035,4035001,-9,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,12,3,1,1,0,4.3000002
4035,4035002,-9,-9,11,9,1994,30,9,1994,20,64,0,0,7,3,1,2,0,4.3000002
4035,4035003,-9,-9,14,11,1994,14,11,1994,1,-9,0,0,8,3,1,4,0,4.3000002
4038,4038001,-9,-9,22,1,1993,22,1,1993,1,76,0,0,1,2,1,1,0,4.3000002
4038,4038002,-9,-9,8,4,1993,8,4,1993,1,3,1,1,16,4,1,1,0,4.3000002
4038,4038003,-9,-9,11,4,1993,11,4,1993,1,-9,0,0,16,4,1,1,0,4.3000002
4039,4039001,-9,-9,14,10,1993,14,10,1993,1,-9,0,0,16,4,1,1,0,4.3000002
4040,4040001,-9,-9,8,6,1994,8,6,1994,1,-9,0,0,1,2,1,1,0,4.3000002
4040,4040002,-9,-9,-9,9,1994,-9,9,1994,-9,-9,0,0,4,2,1,2,1,4.3000002
4040,4040003,-9,-9,18,9,1994,18,9,1994,1,1,0,0,16,4,1,2,1,4.3000002
4040,4040004,-9,-9,19,9,1994,19,9,1994,1,30,0,0,4,2,1,2,1,4.3000002
4040,4040005,-9,-9,19,10,1994,23,10,1994,5,1,0,0,8,3,1,2,1,4.3000002
4040,4040006,-9,-9,20,10,1994,24,10,1994,5,21,0,0,4,2,1,2,1,4.3000002
4040,4040007,-9,-9,10,11,1994,20,11,1994,11,2,0,0,7,3,1,1,2,4.3000002
4040,4040008,-9,-9,12,11,1994,30,11,1994,19,5,0,0,10,3,1,1,2,4.3000002
4040,4040009,-9,-9,17,11,1994,17,11,1994,1,83,0,0,7,3,1,2,1,4.3000002
4040,4040010,-9,-9,8,2,1995,8,2,1995,1,0,0,0,7,3,1,4,0,4.3000002
4040,4040011,-9,-9,8,2,1995,8,2,1995,1,113,0,0,12,3,1,2,1,4.3000002
4040,4040013,-9,-9,8,6,1995,8,6,1995,1,-9,0,0,7,3,1,0,0,4.3000002
4041,4041001,-9,-9,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,1,0,4.3000002
4041,4041002,-9,-9,-9,7,1994,-9,7,1994,-9,-9,0,0,17,4,1,2,0,4.3000002
4041,4041003,-9,-9,8,9,1994,8,9,1994,1,-9,0,0,11,3,1,2,0,4.3000002
4042,4042001,-9,-9,26,11,1993,-9,7,1994,-9,124,0,0,15,4,1,1,2,4.3000002
4042,4042002,-9,-9,30,3,1994,30,3,1994,1,66,0,0,7,3,1,1,0,4.3000002
4042,4042003,-9,-9,4,6,1994,4,6,1994,1,72,0,0,7,3,1,1,0,4.3000002
4042,4042004,-9,-9,15,8,1994,15,8,1994,1,0,0,0,15,4,1,1,2,4.3000002
4042,4042005,-9,-9,15,8,1994,15,8,1994,1,50,0,0,16,4,1,1,2,4.3000002
4042,4042006,-9,-9,4,10,1994,4,10,1994,1,170,0,0,16,4,1,1,2,4.3000002
4042,4042007,-9,-9,23,3,1995,23,3,1995,1,0,0,0,7,3,1,4,0,4.3000002
4042,4042008,-9,-9,23,3,1995,23,3,1995,1,12,0,0,12,3,1,1,0,4.3000002
4042,4042009,-9,-9,4,4,1995,4,4,1995,1,2,0,0,7,3,1,1,0,4.3000002
4042,4042010,-9,-9,6,4,1995,6,4,1995,1,34,0,0,7,3,1,1,2,4.3000002
4042,4042011,-9,-9,10,5,1995,11,5,1995,2,14,0,0,7,3,1,1,2,4.3000002
4042,4042012,-9,-9,24,5,1995,24,5,1995,1,126,0,0,7,3,1,1,2,4.3000002
4042,4042013,-9,-9,27,9,1995,-9,9,1995,-9,-9,0,0,15,4,1,1,2,4.3000002
4043,4043001,-9,-9,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,2,0,4.3000002
4043,4043002,-9,-9,-9,7,1993,-9,8,1993,-9,-9,0,0,12,3,1,2,1,4.3000002
4043,4043003,-9,-9,6,8,1993,6,8,1993,1,7,1,1,16,4,1,2,1,4.3000002
4043,4043004,-9,-9,13,8,1993,13,8,1993,1,3,0,0,12,3,1,2,1,4.3000002
4043,4043005,-9,-9,16,8,1993,16,8,1993,1,112,1,1,16,4,1,2,1,4.3000002
4043,4043006,-9,-9,6,12,1993,-9,12,1993,-9,89,0,0,11,3,1,2,0,4.3000002
4043,4043007,-9,-9,5,3,1994,5,3,1994,1,32,0,0,16,4,1,1,0,4.3000002
4043,4043008,-9,-9,6,4,1994,6,4,1994,1,127,0,0,11,3,1,1,0,4.3000002
4043,4043009,-9,-9,11,8,1994,11,8,1994,1,0,0,0,12,3,1,2,0,4.3000002
4043,4043010,-9,-9,11,8,1994,14,8,1994,4,-9,0,0,15,4,1,2,0,4.3000002
4045,4045001,-9,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,4,0,4.3000002
4046,4046001,-9,-9,23,4,1994,28,4,1994,6,0,0,0,7,3,1,2,0,4.3000002
4046,4046002,-9,-9,23,4,1994,28,4,1994,6,-9,0,0,7,3,1,2,0,4.3000002
4046,4046003,-9,-9,-9,5,1994,-9,5,1994,-9,-9,0,0,12,3,1,2,0,4.3000002
4046,4046004,-9,-9,4,5,1994,5,5,1994,2,-9,0,0,11,3,1,2,0,4.3000002
4046,4046005,-9,-9,-9,6,1994,-9,6,1994,-9,-9,0,0,1,2,1,1,0,4.3000002
4046,4046006,-9,-9,13,6,1994,13,6,1994,1,-9,0,0,11,3,1,1,0,4.3000002
4048,4048001,-9,-9,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,4,0,4.3000002
4050,4050001,-9,-9,8,4,1994,8,4,1994,1,1,0,0,7,3,1,4,0,4.3000002
4050,4050002,-9,-9,9,4,1994,10,4,1994,2,0,0,0,7,3,1,4,0,4.3000002
4050,4050003,-9,-9,9,4,1994,10,4,1994,2,1,0,0,7,3,1,4,0,4.3000002
4050,4050004,-9,-9,10,4,1994,-9,4,1994,-9,-9,0,0,15,4,1,4,0,4.3000002
4051,4051001,-9,-9,15,2,1993,-9,2,1993,-9,-9,0,0,7,3,1,1,2,4.3000002
4052,4052001,-9,-9,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,4,0,4.3000002
4054,4054001,-9,-9,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,2,0,4.3000002
4054,4054002,-9,-9,-9,4,1993,-9,4,1993,-9,-9,0,0,1,2,2,1,0,4.3000002
4054,4054003,-9,-9,8,4,1993,8,4,1993,1,51,0,0,1,2,1,2,0,4.3000002
4054,4054004,-9,-9,29,5,1993,29,5,1993,1,-9,0,0,11,3,2,1,0,4.3000002
4054,4054005,-9,-9,-9,7,1993,-9,7,1993,-9,-9,-9,-9,16,4,1,2,0,4.3000002
4054,4054006,-9,-9,12,7,1993,22,7,1993,11,1,-9,-9,16,4,1,2,1,4.3000002
4054,4054007,-9,-9,13,7,1993,13,7,1993,1,0,1,-9,17,4,1,2,0,4.3000002
4054,4054008,-9,-9,13,7,1993,13,7,1993,1,4,1,-9,17,4,1,2,0,4.3000002
4054,4054009,-9,-9,17,7,1993,18,7,1993,2,0,-9,-9,16,4,1,2,0,4.3000002
4054,4054010,-9,-9,17,7,1993,18,7,1993,2,11,0,0,11,3,1,2,1,4.3000002
4054,4054011,-9,-9,28,7,1993,4,8,1993,8,0,-9,-9,16,4,1,2,1,4.3000002
4054,4054012,-9,-9,28,7,1993,28,7,1993,1,0,-9,-9,16,4,1,2,0,4.3000002
4054,4054013,-9,-9,28,7,1993,28,7,1993,1,0,0,0,1,2,1,2,1,4.3000002
4054,4054015,-9,-9,31,7,1993,1,8,1993,2,3,-9,-9,16,4,1,2,0,4.3000002
4054,4054016,-9,-9,3,8,1993,3,8,1993,1,4,-9,-9,16,4,1,2,0,4.3000002
4054,4054018,-9,-9,7,8,1993,7,8,1993,1,0,0,0,1,2,6,2,0,4.3000002
4054,4054019,-9,-9,7,8,1993,7,8,1993,1,6,0,0,11,3,4,2,0,4.3000002
4054,4054020,-9,-9,13,8,1993,13,8,1993,1,55,0,0,4,2,1,2,0,4.3000002
4054,4054021,-9,-9,7,10,1993,7,10,1993,1,137,0,0,1,2,5,2,0,4.3000002
4054,4054022,-9,-9,21,2,1994,21,2,1994,1,0,0,0,1,2,1,2,0,4.3000002
4054,4054023,-9,-9,21,2,1994,21,2,1994,1,-9,0,0,1,2,1,2,0,4.3000002
4055,4055001,-9,-9,31,12,1994,1,1,1995,2,9,0,0,16,4,1,4,0,4.3000002
4055,4055002,-9,-9,9,1,1995,9,1,1995,1,90,0,0,16,4,1,4,0,4.3000002
4055,4055003,-9,-9,9,4,1995,11,4,1995,3,1,0,0,16,4,1,4,0,4.3000002
4055,4055004,-9,-9,10,4,1995,10,4,1995,1,3,0,0,8,3,1,4,0,4.3000002
4055,4055005,-9,-9,13,4,1995,13,4,1995,1,7,0,0,16,4,1,4,0,4.3000002
4055,4055006,-9,-9,20,4,1995,20,4,1995,1,2,0,0,16,4,1,4,0,4.3000002
4055,4055007,-9,-9,22,4,1995,22,4,1995,1,-9,0,0,16,4,1,4,0,4.3000002
4055,4055008,-9,-9,-9,5,1995,-9,5,1995,-9,-9,0,0,11,3,1,4,0,4.3000002
4058,4058001,-9,-9,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,1,0,4.3000002
4060,4060001,-9,-9,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,1,0,4.3000002
4061,4061001,-9,-9,21,8,1995,21,8,1995,1,0,0,0,7,3,1,1,0,4.3000002
4061,4061002,-9,-9,21,8,1995,21,8,1995,1,-9,0,0,7,3,1,1,0,4.3000002
4062,4062001,-9,-9,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,1,0,4.3000002
4063,4063001,-9,-9,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,1,0,4.3000002
4063,4063002,-9,-9,-9,9,1996,-9,9,1996,-9,-9,0,0,7,3,1,1,0,4.3000002
4064,4064001,-9,-9,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,2,0,4.3000002
4064,4064002,-9,-9,11,7,1995,12,7,1995,2,5,0,0,7,3,1,1,0,4.3000002
4064,4064003,-9,-9,16,7,1995,17,7,1995,2,3,0,0,7,3,1,1,0,4.3000002
4064,4064004,-9,-9,19,7,1995,28,7,1995,10,2,0,0,8,3,1,2,0,4.3000002
4064,4064005,-9,-9,21,7,1995,28,7,1995,8,-9,0,0,7,3,1,2,0,4.3000002
4064,4064006,-9,-9,-9,8,1995,-9,8,1995,-9,-9,0,0,11,3,1,2,0,4.3000002
4064,4064007,-9,-9,15,8,1995,25,8,1995,11,0,0,0,7,3,1,2,0,4.3000002
4064,4064008,-9,-9,15,8,1995,15,8,1995,1,-9,0,0,8,3,1,2,0,4.3000002
4064,4064009,-9,-9,-9,9,1995,-9,9,1995,-9,-9,0,0,7,3,1,2,0,4.3000002
4064,4064010,-9,-9,21,10,1995,21,10,1995,1,33,0,0,1,2,1,2,0,4.3000002
4064,4064011,-9,-9,23,11,1995,23,11,1995,1,0,0,0,7,3,1,2,0,4.3000002
4064,4064012,-9,-9,23,11,1995,23,11,1995,1,8,0,0,8,3,1,2,0,4.3000002
4064,4064013,-9,-9,1,12,1995,1,12,1995,1,18,0,0,1,2,1,2,0,4.3000002
4064,4064014,-9,-9,19,12,1995,19,12,1995,1,-9,0,0,7,3,1,1,2,4.3000002
4064,4064015,-9,-9,-9,2,1996,-9,2,1996,-9,-9,0,0,7,3,1,2,0,4.3000002
4064,4064016,-9,-9,13,2,1996,-9,2,1996,-9,0,0,0,8,3,1,2,0,4.3000002
4064,4064017,-9,-9,13,2,1996,13,2,1996,1,-9,0,0,8,3,1,2,0,4.3000002
4064,4064018,-9,-9,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,2,0,4.3000002
4064,4064019,-9,-9,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,2,0,4.3000002
4064,4064021,-9,-9,8,3,1996,25,3,1996,18,0,0,0,8,3,1,2,0,4.3000002
4064,4064022,-9,-9,8,3,1996,25,3,1996,18,2,0,0,7,3,1,2,0,4.3000002
4064,4064023,-9,-9,10,3,1996,28,3,1996,19,-9,0,0,7,3,1,2,0,4.3000002
4065,4065001,-9,-9,23,8,1994,23,8,1994,1,0,0,0,7,3,1,2,0,4.3000002
4065,4065002,-9,-9,23,8,1994,23,8,1994,1,-9,0,0,7,3,1,2,0,4.3000002
4065,4065003,-9,-9,-9,10,1994,-9,10,1994,-9,-9,0,0,7,3,1,4,0,4.3000002
4066,4066001,-9,-9,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,2,0,4.3000002
4067,4067001,-9,-9,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,4,0,4.3000002
4068,4068001,-9,-9,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,1,0,4.3000002
4069,4069001,-9,-9,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,4,0,4.3000002
4071,4071001,-9,-9,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,4,0,4.3000002
4072,4072001,-9,-9,13,3,1993,13,3,1993,1,37,0,0,16,4,1,2,0,4.3000002
4072,4072002,-9,-9,19,4,1993,20,4,1993,2,25,0,0,16,4,1,2,0,4.3000002
4072,4072003,-9,-9,14,5,1993,14,5,1993,1,11,0,0,16,4,1,2,0,4.3000002
4072,4072004,-9,-9,25,5,1993,25,5,1993,1,0,-9,-9,16,4,1,2,0,4.3000002
4072,4072005,-9,-9,25,5,1993,25,5,1993,1,-9,0,0,16,4,1,2,0,4.3000002
4072,4072006,-9,-9,-9,6,1993,-9,6,1993,-9,-9,0,0,12,3,1,0,0,4.3000002
4072,4072007,-9,-9,24,6,1993,-9,6,1993,-9,27,0,0,11,3,1,2,0,4.3000002
4072,4072008,-9,-9,21,7,1993,25,7,1993,5,-9,-9,-9,16,4,1,2,0,4.3000002
4073,4073001,-9,-9,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,2,0,4.3000002
4075,4075001,-9,-9,5,3,1993,5,3,1993,1,31,-9,-9,17,4,1,2,1,4.3000002
4075,4075002,-9,-9,4,4,1993,5,4,1993,2,-9,0,0,12,4,1,2,1,4.3000002
4075,4075003,-9,-9,-9,4,1993,-9,4,1993,-9,-9,-9,-9,17,4,1,2,1,4.3000002
4076,4076001,-9,-9,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,2,1,4.3000002
4076,4076002,-9,-9,-9,7,1996,-9,7,1996,-9,-9,0,0,12,3,1,2,1,4.3000002
4076,4076003,-9,-9,-9,7,1996,-9,7,1996,-9,-9,-9,-9,16,4,1,2,1,4.3000002
4076,4076004,-9,-9,20,11,1996,29,11,1996,10,-9,0,0,12,3,1,2,1,4.3000002
4078,4078001,-9,-9,5,8,1994,6,8,1994,2,130,0,0,15,4,1,2,0,4.3000002
4078,4078002,-9,-9,13,12,1994,13,12,1994,1,39,0,0,12,3,1,4,0,4.3000002
4078,4078003,-9,-9,21,1,1995,23,1,1995,3,2,-9,-9,16,4,1,2,0,4.3000002
4078,4078004,-9,-9,23,1,1995,26,1,1995,4,7,0,0,8,3,1,4,0,4.3000002
4078,4078005,-9,-9,30,1,1995,30,1,1995,1,94,-9,-9,16,4,1,2,0,4.3000002
4078,4078006,-9,-9,4,5,1995,4,5,1995,1,97,0,0,1,2,1,4,2,4.3000002
4078,4078007,-9,-9,9,8,1995,12,8,1995,4,18,0,0,16,4,1,4,0,4.3000002
4078,4078008,-9,-9,27,8,1995,28,8,1995,2,73,-9,-9,16,4,1,4,0,4.3000002
4078,4078009,-9,-9,8,11,1995,8,11,1995,1,6,0,0,10,3,1,4,0,4.3000002
4078,4078010,-9,-9,14,11,1995,14,11,1995,1,-9,0,0,7,3,1,2,0,4.3000002
4078,4078011,-9,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,4,0,4.3000002
4078,4078012,-9,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,11,3,1,2,0,4.3000002
4078,4078013,-9,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,16,4,1,4,0,4.3000002
4078,4078014,-9,-9,5,12,1995,5,12,1995,1,33,0,0,1,2,1,4,2,4.3000002
4078,4078015,-9,-9,7,1,1996,21,1,1996,15,25,0,0,16,4,1,4,2,4.3000002
4078,4078016,-9,-9,1,2,1996,23,2,1996,23,67,-9,-9,16,4,1,4,2,4.3000002
4078,4078017,-9,-9,8,4,1996,10,4,1996,3,52,0,0,16,4,1,4,2,4.3000002
4078,4078018,-9,-9,30,5,1996,1,6,1996,3,6,-9,-9,17,4,1,4,0,4.3000002
4078,4078019,-9,-9,5,6,1996,5,6,1996,1,109,0,0,1,2,1,4,2,4.3000002
4078,4078020,-9,-9,22,9,1996,22,9,1996,1,-9,-9,-9,16,4,1,2,0,4.3000002
4078,4078021,-9,-9,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,2,0,4.3000002
4078,4078022,-9,-9,8,1,1997,8,1,1997,1,26,0,0,12,3,1,2,0,4.3000002
4078,4078023,-9,-9,3,2,1997,3,2,1997,1,0,0,0,12,3,1,0,0,4.3000002
4078,4078024,-9,-9,3,2,1997,3,2,1997,1,26,0,0,16,4,1,0,0,4.3000002
4078,4078025,-9,-9,1,3,1997,1,3,1997,1,8,-9,-9,16,4,1,0,0,4.3000002
4078,4078026,-9,-9,9,3,1997,9,3,1997,1,6,0,0,17,4,1,2,0,4.3000002
4078,4078027,-9,-9,15,3,1997,15,3,1997,1,-9,0,0,10,3,1,0,0,4.3000002
4078,4078028,-9,-9,-9,4,1997,14,4,1997,-9,-9,0,0,12,3,1,0,0,4.3000002
4078,4078029,-9,-9,11,4,1997,14,4,1997,4,3,-9,-9,16,4,1,2,0,4.3000002
4078,4078030,-9,-9,14,4,1997,14,4,1997,1,-9,-9,-9,17,4,1,0,0,4.3000002
4079,4079001,-9,-9,8,3,1994,8,3,1994,1,0,1,15,17,4,1,4,0,4.3000002
4079,4079002,-9,-9,8,3,1994,8,3,1994,1,-9,1,19,17,4,1,4,0,4.3000002
4079,4079003,-9,-9,-9,7,1994,-9,7,1994,-9,-9,-9,-9,17,4,1,4,1,4.3000002
4079,4079004,-9,-9,-9,7,1994,-9,7,1994,-9,-9,1,5,16,4,1,1,0,4.3000002
4079,4079005,-9,-9,-9,12,1995,-9,12,1995,-9,-9,-9,-9,17,4,1,2,1,4.3000002
4079,4079006,-9,-9,27,12,1995,27,12,1995,1,1,-9,-9,17,4,1,2,0,4.3000002
4079,4079007,-9,-9,28,12,1995,-9,6,1996,-9,4,0,0,14,4,1,2,0,4.3000002
4079,4079008,-9,-9,1,1,1996,-9,7,1996,-9,10,0,0,14,4,1,2,0,4.3000002
4079,4079009,-9,-9,11,1,1996,-9,7,1996,-9,-9,0,0,14,4,1,2,0,4.3000002
4079,4079010,-9,-9,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,2,0,4.3000002
4079,4079011,-9,-9,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,2,0,4.3000002
4079,4079012,-9,-9,24,3,1996,24,3,1996,1,0,0,0,16,4,1,2,0,4.3000002
4079,4079013,-9,-9,24,3,1996,24,3,1996,1,-9,-9,-9,16,4,1,2,0,4.3000002
4081,4081001,-9,-9,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,3,0,4.3000002
4082,4082001,-9,-9,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,1,0,4.3000002
4082,4082002,-9,-9,-9,4,1996,-9,4,1996,-9,-9,0,0,16,4,1,1,0,4.3000002
4083,4083001,-9,-9,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,4,2,4.3000002
4083,4083002,-9,-9,22,3,1995,-9,3,1995,-9,-9,0,0,11,3,1,2,0,4.3000002
4084,4084001,-9,-9,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,2,0,4.3000002
4085,4085001,-9,-9,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,2,0,4.3000002
4086,4086001,-9,-9,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,4,0,4.3000002
4022,4022029,-9,-9,-9,12,1994,-9,12,1994,-9,-9,0,0,11,3,1,1,0,4.3000002
