Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2007","2007","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2008","2008","tonnes","26","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2009","2009","tonnes","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2010","2010","tonnes","201","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2011","2011","tonnes","255","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2012","2012","tonnes","165","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2013","2013","tonnes","470","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2014","2014","tonnes","92","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2015","2015","tonnes","154","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2016","2016","tonnes","126","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","561","Raisins","2017","2017","tonnes","299","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1986","1986","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1994","1994","1000 US$","105","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1995","1995","1000 US$","34","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1996","1996","1000 US$","63","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1997","1997","1000 US$","969","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1998","1998","1000 US$","421","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","1999","1999","1000 US$","4330","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2000","2000","1000 US$","26","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2002","2002","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2006","2006","1000 US$","78","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2007","2007","1000 US$","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2008","2008","1000 US$","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2009","2009","1000 US$","30","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2010","2010","1000 US$","348","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2011","2011","1000 US$","509","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2012","2012","1000 US$","281","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2013","2013","1000 US$","932","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2014","2014","1000 US$","159","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2015","2015","1000 US$","305","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2016","2016","1000 US$","356","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","561","Raisins","2017","2017","1000 US$","754","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2000","2000","tonnes","34","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2002","2002","tonnes","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2004","2004","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2005","2005","tonnes","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2006","2006","tonnes","117","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2011","2011","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","561","Raisins","2014","2014","tonnes","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2000","2000","1000 US$","57","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2002","2002","1000 US$","47","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2004","2004","1000 US$","49","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2005","2005","1000 US$","43","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2006","2006","1000 US$","229","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2011","2011","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","561","Raisins","2014","2014","1000 US$","32","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","1986","1986","tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1986","1986","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2004","2004","tonnes","1413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2006","2006","tonnes","1249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","3905","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","16486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","2793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","5451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","804","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","11090","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","1570","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","2633","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","467","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","28","Rice, husked","1986","1986","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","28","Rice, husked","1986","1986","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","28","Rice, husked","2008","2008","tonnes","4800","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","28","Rice, husked","2010","2010","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","28","Rice, husked","2008","2008","1000 US$","2316","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","28","Rice, husked","2010","2010","1000 US$","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2004","2004","tonnes","1413","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2008","2008","tonnes","11686","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2009","2009","tonnes","2793","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2010","2010","tonnes","5431","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","31","Rice, milled","2012","2012","tonnes","492","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","31","Rice, milled","2004","2004","1000 US$","573","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","31","Rice, milled","2008","2008","1000 US$","8774","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","31","Rice, milled","2009","2009","1000 US$","1570","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","31","Rice, milled","2010","2010","1000 US$","2619","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","31","Rice, milled","2012","2012","1000 US$","467","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","837","Rubber natural dry","2010","2010","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","837","Rubber natural dry","2016","2016","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","837","Rubber natural dry","2010","2010","1000 US$","55","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","837","Rubber natural dry","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","997","Skins, sheep, dry salted","1995","1995","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","997","Skins, sheep, dry salted","1996","1996","tonnes","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","997","Skins, sheep, dry salted","1995","1995","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","997","Skins, sheep, dry salted","1996","1996","1000 US$","89","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","999","Skins, sheep, with wool","2001","2001","tonnes","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","999","Skins, sheep, with wool","2001","2001","1000 US$","26","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","239","Soya sauce","2014","2014","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","239","Soya sauce","2016","2016","tonnes","65","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","239","Soya sauce","2014","2014","1000 US$","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","239","Soya sauce","2016","2016","1000 US$","87","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","236","Soybeans","1993","1993","tonnes","193","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","236","Soybeans","2006","2006","tonnes","37","*","Unofficial figure"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","236","Soybeans","2011","2011","tonnes","1993","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","236","Soybeans","2012","2012","tonnes","2172","*","Unofficial figure"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","236","Soybeans","1993","1993","1000 US$","46","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","236","Soybeans","2006","2006","1000 US$","24","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","236","Soybeans","2011","2011","1000 US$","1209","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","236","Soybeans","2012","2012","1000 US$","1445","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2014","2014","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2015","2015","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2016","2016","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","723","Spices nes","2017","2017","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2008","2008","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2011","2011","1000 US$","246","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2012","2012","1000 US$","119","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2013","2013","1000 US$","240","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2014","2014","1000 US$","109","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2015","2015","1000 US$","196","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2016","2016","1000 US$","246","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","723","Spices nes","2017","2017","1000 US$","411","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","129","Starch, cassava","1996","1996","tonnes","35","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","129","Starch, cassava","1996","1996","1000 US$","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","1986","1986","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2013","2013","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2014","2014","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2015","2015","tonnes","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2016","2016","tonnes","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","168","Sugar confectionery","2017","2017","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","1986","1986","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2012","2012","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2013","2013","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2014","2014","1000 US$","93","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2015","2015","1000 US$","17","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2016","2016","1000 US$","37","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","168","Sugar confectionery","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2006","2006","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2011","2011","tonnes","20","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2012","2012","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2013","2013","tonnes","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2014","2014","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2015","2015","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","168","Sugar confectionery","2016","2016","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2006","2006","1000 US$","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2011","2011","1000 US$","56","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2012","2012","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2013","2013","1000 US$","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2014","2014","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2015","2015","1000 US$","29","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","168","Sugar confectionery","2016","2016","1000 US$","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","167","Sugar nes","2011","2011","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","167","Sugar nes","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","167","Sugar nes","2015","2015","tonnes","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","167","Sugar nes","2016","2016","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","167","Sugar nes","2011","2011","1000 US$","82","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","167","Sugar nes","2013","2013","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","167","Sugar nes","2015","2015","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","167","Sugar nes","2016","2016","1000 US$","70","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2005","2005","tonnes","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2006","2006","tonnes","94","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2007","2007","tonnes","268","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2008","2008","tonnes","107","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2009","2009","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2010","2010","tonnes","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","164","Sugar refined","2015","2015","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2005","2005","1000 US$","42","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2006","2006","1000 US$","154","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2007","2007","1000 US$","436","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2008","2008","1000 US$","159","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2009","2009","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2010","2010","1000 US$","44","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","164","Sugar refined","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","447","Sweet corn frozen","2009","2009","tonnes","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","447","Sweet corn frozen","2010","2010","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","447","Sweet corn frozen","2011","2011","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","447","Sweet corn frozen","2012","2012","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","447","Sweet corn frozen","2009","2009","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","447","Sweet corn frozen","2010","2010","1000 US$","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","447","Sweet corn frozen","2011","2011","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","447","Sweet corn frozen","2012","2012","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","448","Sweet corn prep or preserved","1999","1999","tonnes","36","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","448","Sweet corn prep or preserved","2002","2002","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","448","Sweet corn prep or preserved","1999","1999","1000 US$","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","448","Sweet corn prep or preserved","2002","2002","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","667","Tea","1991","1991","tonnes","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","667","Tea","2003","2003","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","667","Tea","1991","1991","1000 US$","39","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","667","Tea","2003","2003","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","667","Tea","2008","2008","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","667","Tea","2013","2013","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","667","Tea","2015","2015","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","667","Tea","2008","2008","1000 US$","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","667","Tea","2013","2013","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","667","Tea","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","831","Tobacco products nes","2005","2005","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","831","Tobacco products nes","2008","2008","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","831","Tobacco products nes","2009","2009","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","831","Tobacco products nes","2010","2010","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","831","Tobacco products nes","2005","2005","1000 US$","41","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","831","Tobacco products nes","2008","2008","1000 US$","128","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","831","Tobacco products nes","2009","2009","1000 US$","87","","Official data"
